time,Velocity,Position
0.171,0,0
0.172,0,0
0.173,0,0
0.174,0,0
0.175,0,0
0.176,0,0
0.177,0,0
0.178,0,0
0.179,0,0
0.18,0,0
0.181,0,0
0.182,0,0
0.183,0,0
0.184,0,0
0.185,0,0
0.186,0,0
0.187,0,0
0.188,0,0
0.189,0,0
0.19,0,0
0.191,0,0
0.192,0,0
0.193,0,0
0.194,0,0
0.195,0,0
0.196,0,0
0.197,0,0
0.198,0,0
0.199,0,0
0.2,0,0
0.201,0,0
0.202,0,0
0.203,0,0
0.204,0,0
0.205,0,0
0.206,0,0
0.207,0,0
0.208,0,0
0.209,0,0
0.21,0,0
0.211,0,0
0.212,0,0
0.213,0,0
0.214,0,0
0.215,0,0
0.216,0,0
0.217,0,0
0.218,0,0
0.219,0,0
0.22,0,0
0.221,0,0
0.222,0,0
0.223,0,0
0.224,0,0
0.225,0,0
0.226,0,0
0.227,0,0
0.228,0,0
0.229,0,0
0.23,0,0
0.231,0,0
0.232,0,0
0.233,0,0
0.234,0,0
0.235,0,0
0.236,0,0
0.237,0,0
0.238,0,0
0.239,0,0
0.24,0,0
0.241,0,0
0.242,0,0
0.243,0,0
0.244,0,0
0.245,0,0
0.246,0,0
0.247,0,0
0.248,0,0
0.249,0,0
0.25,0,0
0.251,0,0
0.252,0,0
0.253,0,0
0.254,0,0
0.255,0,0
0.256,0,0
0.257,0,0
0.258,0,0
0.259,0,0
0.26,0,0
0.261,0,0
0.262,0,0
0.263,0,0
0.264,0,0
0.265,0,0
0.266,0,0
0.267,0,0
0.268,0,0
0.269,0,0
0.27,0,0
0.271,0,0
0.272,0,0
0.273,0,0
0.274,0,0
0.275,0,0
0.276,0,0
0.277,0,0
0.278,0,0
0.279,0,0
0.28,0,0
0.281,0,0
0.282,0,0
0.283,0,0
0.284,0,0
0.285,0,0
0.286,0,0
0.287,0,0
0.288,0,0
0.289,0,0
0.29,0,0
0.291,0,0
0.292,0,0
0.293,0,0
0.294,0,0
0.295,0,0
0.296,0,0
0.297,0,0
0.298,0,0
0.299,0,0
0.3,0,0
0.301,0,0
0.302,0,0
0.303,0,0
0.304,0,0
0.305,0,0
0.306,0,0
0.307,0,0
0.308,0,0
0.309,0,0
0.31,0,0
0.311,0,0
0.312,0,0
0.313,0,0
0.314,0,0
0.315,0,0
0.316,0,0
0.317,0,0
0.318,0,0
0.319,0,0
0.32,0,0
0.321,0,0
0.322,0,0
0.323,0,0
0.324,0,0
0.325,0,0
0.326,0,0
0.327,0,0
0.328,0,0
0.329,0,0
0.33,0,0
0.331,0,0
0.332,0,0
0.333,0,0
0.334,0,0
0.335,0,0
0.336,0,0
0.337,0,0
0.338,0,0
0.339,0,0
0.34,0,0
0.341,0,0
0.342,0,0
0.343,0,0
0.344,0,0
0.345,0,0
0.346,0,0
0.347,0,0
0.348,0,0
0.349,0,0
0.35,0,0
0.351,0,0
0.352,0,0
0.353,0,0
0.354,0,0
0.355,0,0
0.356,0,0
0.357,0,0
0.358,0,0
0.359,0,0
0.36,0,0
0.361,0,0
0.362,0,0
0.363,0,0
0.364,0,0
0.365,0,0
0.366,0,0
0.367,0,0
0.368,0,0
0.369,0,0
0.37,0,0
0.371,0,0
0.372,0,0
0.373,0,0
0.374,0,0
0.375,0,0
0.376,0,0
0.377,0,0
0.378,0,0
0.379,0,0
0.38,0,0
0.381,0,0
0.382,0,0
0.383,0,0
0.384,0,0
0.385,0,0
0.386,0,0
0.387,0,0
0.388,0,0
0.389,0,0
0.39,0,0
0.391,0,0
0.392,0,0
0.393,0,0
0.394,0,0
0.395,0,0
0.396,0,0
0.397,0,0
0.398,0,0
0.399,0,0
0.4,0,0
0.401,0,0
0.402,0,0
0.403,0,0
0.404,0,0
0.405,0,0
0.406,0,0
0.407,0,0
0.408,0,0
0.409,0,0
0.41,0,0
0.411,0,0
0.412,0,0
0.413,0,0
0.414,0,0
0.415,0,0
0.416,0,0
0.417,0,0
0.418,0,0
0.419,0,0
0.42,0,0
0.421,0,0
0.422,0,0
0.423,0,0
0.424,0,0
0.425,0,0
0.426,0,0
0.427,0,0
0.428,0,0
0.429,0,0
0.43,0,0
0.431,0,0
0.432,0,0
0.433,0,0
0.434,0,0
0.435,0,0
0.436,0,0
0.437,0,0
0.438,0,0
0.439,0,0
0.44,0,0
0.441,0,0
0.442,0,0
0.443,0,0
0.444,0,0
0.445,0,0
0.446,0,0
0.447,0,0
0.448,0,0
0.449,0,0
0.45,0,0
0.451,0,0
0.452,0,0
0.453,0,0
0.454,0,0
0.455,0,0
0.456,0,0
0.457,0,0
0.458,0,0
0.459,0,0
0.46,0,0
0.461,0,0
0.462,0,0
0.463,0,0
0.464,0,0
0.465,0,0
0.466,0,0
0.467,0,0
0.468,0,0
0.469,0,0
0.47,0,0
0.471,0,0
0.472,0,0
0.473,0,0
0.474,0,0
0.475,0,0
0.476,0,0
0.477,0,0
0.478,0,0
0.479,0,0
0.48,0,0
0.481,0,0
0.482,0,0
0.483,0,0
0.484,0,0
0.485,0,0
0.486,0,0
0.487,0,0
0.488,0,0
0.489,0,0
0.49,0,0
0.491,0,0
0.492,0,0
0.493,0,0
0.494,0,0
0.495,0,0
0.496,0,0
0.497,0,0
0.498,0,0
0.499,0,0
0.5,0,0
0.501,0,0
0.502,0,0
0.503,0,0
0.504,0,0
0.505,0,0
0.506,0,0
0.507,0,0
0.508,0,0
0.509,0,0
0.51,0,0
0.511,0,0
0.512,0,0
0.513,0,0
0.514,0,0
0.515,0,0
0.516,0,0
0.517,0,0
0.518,0,0
0.519,0,0
0.52,0,0
0.521,0,0
0.522,0,0
0.523,0,0
0.524,0,0
0.525,0,0
0.526,0,0
0.527,0,0
0.528,0,0
0.529,0,0
0.53,0,0
0.531,0,0
0.532,0,0
0.533,0,0
0.534,0,0
0.535,0,0
0.536,0,0
0.537,0,0
0.538,0,0
0.539,0,0
0.54,0,0
0.541,0,0
0.542,0,0
0.543,0,0
0.544,0,0
0.545,0,0
0.546,0,0
0.547,0,0
0.548,0,0
0.549,0,0
0.55,0,0
0.551,0,0
0.552,0,0
0.553,0,0
0.554,0,0
0.555,0,0
0.556,0,0
0.557,0,0
0.558,0,0
0.559,0,0
0.56,0,0
0.561,0,0
0.562,0,0
0.563,0,0
0.564,0,0
0.565,0,0
0.566,0,0
0.567,0,0
0.568,0,0
0.569,0,0
0.57,0,0
0.571,0,0
0.572,0,0
0.573,0,0
0.574,0,0
0.575,0,0
0.576,0,0
0.577,0,0
0.578,0,0
0.579,0,0
0.58,0,0
0.581,0,0
0.582,0,0
0.583,0,0
0.584,0,0
0.585,0,0
0.586,0,0
0.587,0,0
0.588,0,0
0.589,0,0
0.59,0,0
0.591,0,0
0.592,0,0
0.593,0,0
0.594,0,0
0.595,0,0
0.596,0,0
0.597,0,0
0.598,0,0
0.599,0,0
0.6,0,0
0.601,0,0
0.602,0,0
0.603,0,0
0.604,0,0
0.605,0,0
0.606,0,0
0.607,0,0
0.608,0,0
0.609,0,0
0.61,0,0
0.611,0,0
0.612,0,0
0.613,0,0
0.614,0,0
0.615,0,0
0.616,0,0
0.617,0,0
0.618,0,0
0.619,0,0
0.62,0,0
0.621,0,0
0.622,0,0
0.623,0,0
0.624,0,0
0.625,0,0
0.626,0,0
0.627,0,0
0.628,0,0
0.629,0,0
0.63,0,0
0.631,0,0
0.632,0,0
0.633,0,0
0.634,0,0
0.635,0,0
0.636,0,0
0.637,0,0
0.638,0,0
0.639,0,0
0.64,0,0
0.641,0,0
0.642,0,0
0.643,0,0
0.644,0,0
0.645,0,0
0.646,0,0
0.647,0,0
0.648,0,0
0.649,0,0
0.65,0,0
0.651,0,0
0.652,0,0
0.653,0,0
0.654,0,0
0.655,0,0
0.656,0,0
0.657,0,0
0.658,0,0
0.659,0,0
0.66,0,0
0.661,0,0
0.662,0,0
0.663,0,0
0.664,0,0
0.665,0,0
0.666,0,0
0.667,0,0
0.668,0,0
0.669,0,0
0.67,0,0
0.671,0,0
0.672,0,0
0.673,0,0
0.674,0,0
0.675,0,0
0.676,0,0
0.677,0,0
0.678,0,0
0.679,0,0
0.68,0,0
0.681,0,0
0.682,0,0
0.683,0,0
0.684,0,0
0.685,0,0
0.686,0,0
0.687,0,0
0.688,0,0
0.689,0,0
0.69,0,0
0.691,0,0
0.692,0,0
0.693,0,0
0.694,0,0
0.695,0,0
0.696,0,0
0.697,0,0
0.698,0,0
0.699,0,0
0.7,0,0
0.701,0,0
0.702,0,0
0.703,0,0
0.704,0,0
0.705,0,0
0.706,0,0
0.707,0,0
0.708,0,0
0.709,0,0
0.71,0,0
0.711,0,0
0.712,0,0
0.713,0,0
0.714,0,0
0.715,0,0
0.716,0,0
0.717,0,0
0.718,0,0
0.719,0,0
0.72,0,0
0.721,0,0
0.722,0,0
0.723,0,0
0.724,0,0
0.725,0,0
0.726,0,0
0.727,0,0
0.728,0,0
0.729,0,0
0.73,0,0
0.731,0,0
0.732,0,0
0.733,0,0
0.734,0,0
0.735,0,0
0.736,0,0
0.737,0,0
0.738,0,0
0.739,0,0
0.74,0,0
0.741,0,0
0.742,0,0
0.743,0,0
0.744,0,0
0.745,0,0
0.746,0,0
0.747,0,0
0.748,0,0
0.749,0,0
0.75,0,0
0.751,0,0
0.752,0,0
0.753,0,0
0.754,0,0
0.755,0,0
0.756,0,0
0.757,0,0
0.758,0,0
0.759,0,0
0.76,0,0
0.761,0,0
0.762,0,0
0.763,0,0
0.764,0,0
0.765,0,0
0.766,0,0
0.767,0,0
0.768,0,0
0.769,0,0
0.77,0,0
0.771,0,0
0.772,0,0
0.773,0,0
0.774,0,0
0.775,0,0
0.776,0,0
0.777,0,0
0.778,0,0
0.779,0,0
0.78,0,0
0.781,0,0
0.782,0,0
0.783,0,0
0.784,0,0
0.785,0,0
0.786,0,0
0.787,0,0
0.788,0,0
0.789,0,0
0.79,0,0
0.791,0,0
0.792,0,0
0.793,0,0
0.794,0,0
0.795,0,0
0.796,0,0
0.797,0,0
0.798,0,0
0.799,0,0
0.8,0,0
0.801,0,0
0.802,0,0
0.803,0,0
0.804,0,0
0.805,0,0
0.806,0,0
0.807,0,0
0.808,0,0
0.809,0,0
0.81,0,0
0.811,0,0
0.812,0,0
0.813,0,0
0.814,0,0
0.815,0,0
0.816,0,0
0.817,0,0
0.818,0,0
0.819,0,0
0.82,0,0
0.821,0,0
0.822,0,0
0.823,0,0
0.824,0,0
0.825,0,0
0.826,0,0
0.827,0,0
0.828,0,0
0.829,0,0
0.83,0,0
0.831,0,0
0.832,0,0
0.833,0,0
0.834,0,0
0.835,0,0
0.836,0,0
0.837,0,0
0.838,0,0
0.839,0,0
0.84,0,0
0.841,0,0
0.842,0,0
0.843,0,0
0.844,0,0
0.845,0,0
0.846,0,0
0.847,0,0
0.848,0,0
0.849,0,0
0.85,0,0
0.851,0,0
0.852,0,0
0.853,0,0
0.854,0,0
0.855,0,0
0.856,0,0
0.857,0,0
0.858,0,0
0.859,0,0
0.86,0,0
0.861,0,0
0.862,0,0
0.863,0,0
0.864,0,0
0.865,0,0
0.866,0,0
0.867,0,0
0.868,0,0
0.869,0,0
0.87,0,0
0.871,0,0
0.872,0,0
0.873,0,0
0.874,0,0
0.875,0,0
0.876,0,0
0.877,0,0
0.878,0,0
0.879,0,0
0.88,0,0
0.881,0,0
0.882,0,0
0.883,0,0
0.884,0,0
0.885,0,0
0.886,0,0
0.887,0,0
0.888,0,0
0.889,0,0
0.89,0,0
0.891,0,0
0.892,0,0
0.893,0,0
0.894,0,0
0.895,0,0
0.896,0,0
0.897,0,0
0.898,0,0
0.899,0,0
0.9,0,0
0.901,0,0
0.902,0,0
0.903,0,0
0.904,0,0
0.905,0,0
0.906,0,0
0.907,0,0
0.908,0,0
0.909,0,0
0.91,0,0
0.911,0,0
0.912,0,0
0.913,0,0
0.914,0,0
0.915,0,0
0.916,0,0
0.917,0,0
0.918,0,0
0.919,0,0
0.92,0,0
0.921,0,0
0.922,0,0
0.923,0,0
0.924,0,0
0.925,0,0
0.926,0,0
0.927,0,0
0.928,0,0
0.929,0,0
0.93,0,0
0.931,0,0
0.932,0,0
0.933,0,0
0.934,0,0
0.935,0,0
0.936,0,0
0.937,0,0
0.938,0,0
0.939,0,0
0.94,0,0
0.941,0,0
0.942,0,0
0.943,0,0
0.944,0,0
0.945,0,0
0.946,0,0
0.947,0,0
0.948,0,0
0.949,0,0
0.95,0,0
0.951,0,0
0.952,0,0
0.953,0,0
0.954,0,0
0.955,0,0
0.956,0,0
0.957,0,0
0.958,0,0
0.959,0,0
0.96,0,0
0.961,0,0
0.962,0,0
0.963,0,0
0.964,0,0
0.965,0,0
0.966,0,0
0.967,0,0
0.968,0,0
0.969,0,0
0.97,0,0
0.971,0,0
0.972,0,0
0.973,0,0
0.974,0,0
0.975,0,0
0.976,0,0
0.977,0,0
0.978,0,0
0.979,0,0
0.98,0,0
0.981,0,0
0.982,0,0
0.983,0,0
0.984,0,0
0.985,0,0
0.986,0,0
0.987,0,0
0.988,0,0
0.989,0,0
0.99,0,0
0.991,0,0
0.992,0,0
0.993,0,0
0.994,0,0
0.995,0,0
0.996,0,0
0.997,0,0
0.998,0,0
0.999,0,0
1,0,0
1.001,0,0
1.002,0.00116667,6.66667e-07
1.003,0.00209992,2.04722e-06
1.004,0.00293556,4.33856e-06
1.005,0.00368015,7.44243e-06
1.006,0.00434301,1.12722e-05
1.007,0.00493207,1.57479e-05
1.008,0.00545442,2.07974e-05
1.009,0.00591647,2.63554e-05
1.01,0.00632403,3.2363e-05
1.011,0.00668235,3.87669e-05
1.012,0.0069962,4.55189e-05
1.013,0.00726988,5.25756e-05
1.014,0.0075073,5.98977e-05
1.015,0.007712,6.74497e-05
1.016,0.00788717,7.51996e-05
1.017,0.00803572,8.31187e-05
1.018,0.00816026,9.11808e-05
1.019,0.00826316,9.93625e-05
1.02,0.00834658,0.000107643
1.021,0.00841247,0.000116002
1.022,0.00846258,0.000124424
1.023,0.00849851,0.000132893
1.024,0.0085217,0.000141395
1.025,0.00853345,0.000149917
1.026,0.00853496,0.000158449
1.027,0.00852728,0.00016698
1.028,0.00851138,0.000175502
1.029,0.00848814,0.000184006
1.03,0.00845834,0.000192485
1.031,0.00842271,0.000200933
1.032,0.0083819,0.000209345
1.033,0.00833648,0.000217715
1.034,0.00828698,0.000226038
1.035,0.00823388,0.000234311
1.036,0.00817762,0.00024253
1.037,0.00811859,0.000250692
1.038,0.00805712,0.000258795
1.039,0.00799356,0.000266836
1.04,0.00792817,0.000274813
1.041,0.00786123,0.000282724
1.042,0.00779296,0.000290568
1.043,0.00772357,0.000298343
1.044,0.00765326,0.000306049
1.045,0.0075822,0.000313684
1.046,0.00751053,0.000321248
1.047,0.0074384,0.000328741
1.048,0.00736593,0.000336161
1.049,0.00729324,0.000343509
1.05,0.00722042,0.000350784
1.051,0.00714757,0.000357986
1.052,0.00707477,0.000365115
1.053,0.00700208,0.000372172
1.054,0.00692957,0.000379156
1.055,0.0068573,0.000386067
1.056,0.00678533,0.000392907
1.057,0.00671369,0.000399674
1.058,0.00664243,0.00040637
1.059,0.00657158,0.000412995
1.06,0.00650118,0.000419549
1.061,0.00643125,0.000426033
1.062,0.00636182,0.000432447
1.063,0.00629291,0.000438791
1.064,0.00622454,0.000445067
1.065,0.00615672,0.000451275
1.066,0.00608947,0.000457415
1.067,0.0060228,0.000463488
1.068,0.00595672,0.000469494
1.069,0.00589124,0.000475435
1.07,0.00582636,0.00048131
1.071,0.00576209,0.00048712
1.072,0.00569844,0.000492866
1.073,0.00563541,0.000498549
1.074,0.00557299,0.000504169
1.075,0.0055112,0.000509727
1.076,0.00545003,0.000515223
1.077,0.00538948,0.000520658
1.078,0.00532955,0.000526032
1.079,0.00527024,0.000531347
1.08,0.00521155,0.000536603
1.081,0.00515347,0.0005418
1.082,0.005096,0.000546939
1.083,0.00503915,0.000552021
1.084,0.0049829,0.000557046
1.085,0.00492725,0.000562016
1.086,0.0048722,0.000566929
1.087,0.00481774,0.000571788
1.088,0.00476387,0.000576592
1.089,0.00471059,0.000581343
1.09,0.00465789,0.00058604
1.091,0.00460576,0.000590685
1.092,0.00455421,0.000595278
1.093,0.00450321,0.00059982
1.094,0.00445278,0.000604311
1.095,0.00440291,0.000608751
1.096,0.00435358,0.000613142
1.097,0.0043048,0.000617483
1.098,0.00425656,0.000621776
1.099,0.00420885,0.000626021
1.1,0.00416167,0.000630218
1.101,0.00411501,0.000634368
1.102,0.00406888,0.000638472
1.103,0.00402325,0.000642529
1.104,0.00397814,0.000646541
1.105,0.00393352,0.000650508
1.106,0.0038894,0.000654431
1.107,0.00384578,0.000658309
1.108,0.00380264,0.000662145
1.109,0.00375998,0.000665937
1.11,0.0037178,0.000669686
1.111,0.00367609,0.000673394
1.112,0.00363485,0.000677059
1.113,0.00359407,0.000680684
1.114,0.00355374,0.000684268
1.115,0.00351386,0.000687812
1.116,0.00347444,0.000691316
1.117,0.00343545,0.000694781
1.118,0.0033969,0.000698207
1.119,0.00335878,0.000701594
1.12,0.00332109,0.000704944
1.121,0.00328381,0.000708256
1.122,0.00324696,0.00071153
1.123,0.00321052,0.000714768
1.124,0.00317449,0.00071797
1.125,0.00313886,0.000721135
1.126,0.00310364,0.000724266
1.127,0.0030688,0.000727361
1.128,0.00303436,0.000730421
1.129,0.0030003,0.000733447
1.13,0.00296663,0.000736439
1.131,0.00293333,0.000739397
1.132,0.00290041,0.000742322
1.133,0.00286786,0.000745215
1.134,0.00283567,0.000748074
1.135,0.00280384,0.000750902
1.136,0.00277237,0.000753698
1.137,0.00274125,0.000756463
1.138,0.00271048,0.000759197
1.139,0.00268006,0.000761899
1.14,0.00264998,0.000764572
1.141,0.00262023,0.000767215
1.142,0.00259082,0.000769828
1.143,0.00256174,0.000772411
1.144,0.00253299,0.000774966
1.145,0.00250456,0.000777492
1.146,0.00247645,0.000779989
1.147,0.00244865,0.000782459
1.148,0.00242116,0.000784901
1.149,0.00239399,0.000787315
1.15,0.00236712,0.000789703
1.151,0.00234055,0.000792063
1.152,0.00231427,0.000794397
1.153,0.0022883,0.000796705
1.154,0.00226261,0.000798987
1.155,0.00223722,0.000801243
1.156,0.0022121,0.000803474
1.157,0.00218727,0.00080568
1.158,0.00216272,0.000807861
1.159,0.00213845,0.000810018
1.16,0.00211444,0.00081215
1.161,0.00209071,0.000814259
1.162,0.00206724,0.000816344
1.163,0.00204404,0.000818405
1.164,0.00202109,0.000820444
1.165,0.00199841,0.000822459
1.166,0.00197598,0.000824452
1.167,0.0019538,0.000826423
1.168,0.00193187,0.000828371
1.169,0.00191018,0.000830297
1.17,0.00188874,0.000832202
1.171,0.00186754,0.000834086
1.172,0.00184658,0.000835948
1.173,0.00182585,0.00083779
1.174,0.00180536,0.00083961
1.175,0.00178509,0.000841411
1.176,0.00176505,0.000843191
1.177,0.00174524,0.000844951
1.178,0.00172565,0.000846691
1.179,0.00170628,0.000848412
1.18,0.00168713,0.000850114
1.181,0.00166819,0.000851796
1.182,0.00164947,0.00085346
1.183,0.00163095,0.000855105
1.184,0.00161264,0.000856731
1.185,0.00159454,0.000858339
1.186,0.00157664,0.000859929
1.187,0.00155895,0.000861501
1.188,0.00154145,0.000863056
1.189,0.00152415,0.000864593
1.19,0.00150704,0.000866113
1.191,0.00149012,0.000867616
1.192,0.0014734,0.000869102
1.193,0.00145686,0.000870571
1.194,0.0014405,0.000872024
1.195,0.00142434,0.000873461
1.196,0.00140835,0.000874881
1.197,0.00139254,0.000876285
1.198,0.00137691,0.000877674
1.199,0.00136145,0.000879047
1.2,0.00134617,0.000880405
1.201,0.00133106,0.000881747
1.202,0.00131612,0.000883075
1.203,0.00130135,0.000884387
1.204,0.00128674,0.000885685
1.205,0.0012723,0.000886968
1.206,0.00125801,0.000888237
1.207,0.00124389,0.000889491
1.208,0.00122993,0.000890732
1.209,0.00121613,0.000891958
1.21,0.00120248,0.000893171
1.211,0.00118898,0.00089437
1.212,0.00117563,0.000895556
1.213,0.00116244,0.000896728
1.214,0.00114939,0.000897887
1.215,0.00113649,0.000899033
1.216,0.00112373,0.000900167
1.217,0.00111112,0.000901287
1.218,0.00109864,0.000902395
1.219,0.00108631,0.000903491
1.22,0.00107412,0.000904574
1.221,0.00106206,0.000905645
1.222,0.00105014,0.000906704
1.223,0.00103835,0.000907752
1.224,0.0010267,0.000908787
1.225,0.00101517,0.000909811
1.226,0.00100378,0.000910823
1.227,0.000992511,0.000911824
1.228,0.00098137,0.000912814
1.229,0.000970355,0.000913793
1.23,0.000959463,0.00091476
1.231,0.000948693,0.000915717
1.232,0.000938044,0.000916663
1.233,0.000927515,0.000917599
1.234,0.000917104,0.000918524
1.235,0.000906809,0.000919438
1.236,0.000896631,0.000920342
1.237,0.000886566,0.000921237
1.238,0.000876615,0.000922121
1.239,0.000866775,0.000922995
1.24,0.000857046,0.000923859
1.241,0.000847426,0.000924714
1.242,0.000837913,0.000925559
1.243,0.000828508,0.000926394
1.244,0.000819208,0.000927221
1.245,0.000810013,0.000928038
1.246,0.000800921,0.000928845
1.247,0.000791931,0.000929644
1.248,0.000783041,0.000930434
1.249,0.000774252,0.000931215
1.25,0.000765561,0.000931987
1.251,0.000756968,0.00093275
1.252,0.000748471,0.000933505
1.253,0.00074007,0.000934251
1.254,0.000731763,0.000934989
1.255,0.000723549,0.000935719
1.256,0.000715427,0.000936441
1.257,0.000707397,0.000937154
1.258,0.000699456,0.00093786
1.259,0.000691605,0.000938557
1.26,0.000683842,0.000939247
1.261,0.000676166,0.000939929
1.262,0.000668576,0.000940603
1.263,0.000661072,0.00094127
1.264,0.000653651,0.000941929
1.265,0.000646314,0.000942581
1.266,0.00063906,0.000943225
1.267,0.000631886,0.000943863
1.268,0.000624794,0.000944493
1.269,0.000617781,0.000945116
1.27,0.000610846,0.000945732
1.271,0.00060399,0.000946341
1.272,0.00059721,0.000946943
1.273,0.000590506,0.000947539
1.274,0.000583878,0.000948128
1.275,0.000577324,0.00094871
1.276,0.000570844,0.000949286
1.277,0.000564436,0.000949855
1.278,0.000558101,0.000950418
1.279,0.000551836,0.000950974
1.28,0.000545642,0.000951525
1.281,0.000539517,0.000952069
1.282,0.000533461,0.000952607
1.283,0.000527473,0.000953139
1.284,0.000521553,0.000953665
1.285,0.000515698,0.000954185
1.286,0.00050991,0.000954699
1.287,0.000504186,0.000955208
1.288,0.000498527,0.00095571
1.289,0.000492931,0.000956207
1.29,0.000487398,0.000956699
1.291,0.000481927,0.000957185
1.292,0.000476518,0.000957666
1.293,0.000471169,0.000958141
1.294,0.00046588,0.000958611
1.295,0.000460651,0.000959075
1.296,0.00045548,0.000959535
1.297,0.000450367,0.000959989
1.298,0.000445312,0.000960438
1.299,0.000440314,0.000960882
1.3,0.000435371,0.000961321
1.301,0.000430484,0.000961755
1.302,0.000425652,0.000962185
1.303,0.000420874,0.000962609
1.304,0.00041615,0.000963029
1.305,0.000411479,0.000963444
1.306,0.00040686,0.000963854
1.307,0.000402293,0.00096426
1.308,0.000397778,0.000964661
1.309,0.000393313,0.000965058
1.31,0.000388898,0.00096545
1.311,0.000384533,0.000965838
1.312,0.000380216,0.000966221
1.313,0.000375948,0.0009666
1.314,0.000371729,0.000966975
1.315,0.000367556,0.000967346
1.316,0.00036343,0.000967712
1.317,0.000359351,0.000968075
1.318,0.000355317,0.000968433
1.319,0.000351329,0.000968788
1.32,0.000347385,0.000969138
1.321,0.000343486,0.000969484
1.322,0.000339631,0.000969827
1.323,0.000335818,0.000970166
1.324,0.000332049,0.0009705
1.325,0.000328322,0.000970832
1.326,0.000324636,0.000971159
1.327,0.000320992,0.000971483
1.328,0.000317389,0.000971803
1.329,0.000313827,0.000972119
1.33,0.000310304,0.000972432
1.331,0.000306821,0.000972742
1.332,0.000303377,0.000973048
1.333,0.000299972,0.00097335
1.334,0.000296605,0.000973649
1.335,0.000293275,0.000973945
1.336,0.000289983,0.000974238
1.337,0.000286728,0.000974527
1.338,0.00028351,0.000974813
1.339,0.000280328,0.000975095
1.34,0.000277181,0.000975375
1.341,0.00027407,0.000975651
1.342,0.000270993,0.000975925
1.343,0.000267951,0.000976195
1.344,0.000264944,0.000976462
1.345,0.00026197,0.000976726
1.346,0.000259029,0.000976988
1.347,0.000256122,0.000977246
1.348,0.000253247,0.000977501
1.349,0.000250404,0.000977754
1.35,0.000247594,0.000978004
1.351,0.000244814,0.00097825
1.352,0.000242066,0.000978495
1.353,0.000239349,0.000978736
1.354,0.000236663,0.000978975
1.355,0.000234006,0.000979211
1.356,0.00023138,0.000979444
1.357,0.000228782,0.000979675
1.358,0.000226214,0.000979903
1.359,0.000223675,0.000980128
1.36,0.000221164,0.000980352
1.361,0.000218682,0.000980572
1.362,0.000216227,0.00098079
1.363,0.0002138,0.000981006
1.364,0.0002114,0.000981219
1.365,0.000209027,0.00098143
1.366,0.000206681,0.000981638
1.367,0.000204361,0.000981844
1.368,0.000202067,0.000982048
1.369,0.000199799,0.00098225
1.37,0.000197556,0.000982449
1.371,0.000195339,0.000982646
