time,Scope
0.0,0.0
0.01,0.06279051952931337
0.02,0.12533323356430426
0.03,0.1873813145857246
0.04,0.2486898871648548
0.05,0.3090169943749474
0.060000000000000005,0.368124552684678
0.07,0.4257792915650727
0.08,0.4817536741017153
0.09,0.5358267949789967
0.09999999999999999,0.5877852522924731
0.10999999999999999,0.6374239897486896
0.11999999999999998,0.6845471059286885
0.12999999999999998,0.7289686274214113
0.13999999999999999,0.7705132427757891
0.15,0.8090169943749475
0.16,0.8443279255020151
0.17,0.8763066800438637
0.18000000000000002,0.9048270524660196
0.19000000000000003,0.9297764858882515
0.20000000000000004,0.9510565162951536
0.21000000000000005,0.9685831611286312
0.22000000000000006,0.9822872507286887
0.23000000000000007,0.9921147013144779
0.24000000000000007,0.9980267284282716
0.25000000000000006,1.0
0.26000000000000006,0.9980267284282716
0.2700000000000001,0.9921147013144778
0.2800000000000001,0.9822872507286886
0.2900000000000001,0.968583161128631
0.3000000000000001,0.9510565162951534
0.3100000000000001,0.9297764858882511
0.3200000000000001,0.9048270524660192
0.3300000000000001,0.8763066800438633
0.34000000000000014,0.8443279255020147
0.35000000000000014,0.809016994374947
0.36000000000000015,0.7705132427757887
0.37000000000000016,0.7289686274214109
0.38000000000000017,0.684547105928688
0.3900000000000002,0.6374239897486889
0.4000000000000002,0.5877852522924721
0.4100000000000002,0.5358267949789955
0.4200000000000002,0.48175367410171405
0.4300000000000002,0.4257792915650717
0.4400000000000002,0.3681245526846769
0.45000000000000023,0.3090169943749463
0.46000000000000024,0.24868988716485352
0.47000000000000025,0.18738131458572327
0.48000000000000026,0.1253332335643028
0.49000000000000027,0.0627905195293118
0.5000000000000002,-1.2098029496354525e-15
0.5100000000000002,-0.06279051952931466
0.5200000000000002,-0.12533323356430562
0.5300000000000002,-0.18738131458572607
0.5400000000000003,-0.2486898871648563
0.5500000000000003,-0.309016994374949
0.5600000000000003,-0.3681245526846796
0.5700000000000003,-0.42577929156507427
0.5800000000000003,-0.48175367410171693
0.5900000000000003,-0.5358267949789979
0.6000000000000003,-0.5877852522924745
0.6100000000000003,-0.6374239897486911
0.6200000000000003,-0.68454710592869
0.6300000000000003,-0.7289686274214128
0.6400000000000003,-0.7705132427757905
0.6500000000000004,-0.8090169943749489
0.6600000000000004,-0.8443279255020162
0.6700000000000004,-0.8763066800438645
0.6800000000000004,-0.9048270524660205
0.6900000000000004,-0.9297764858882521
0.7000000000000004,-0.9510565162951543
0.7100000000000004,-0.9685831611286316
